TIMESTAMP,SYM,BID_PRICE_0,BID_SIZE_0,ASK_PRICE_0,ASK_SIZE_0,BID_PRICE_1,BID_SIZE_1,ASK_PRICE_1,ASK_SIZE_1,BID_PRICE_2,BID_SIZE_2,ASK_PRICE_2,ASK_SIZE_2,BID_PRICE_3,BID_SIZE_3,ASK_PRICE_3,ASK_SIZE_3,BID_PRICE_4,BID_SIZE_4,ASK_PRICE_4,ASK_SIZE_4,TOTAL_VOLUME,MARKET_HOUR
2024-01-02 00:02:00,OTR30Y,97.8002,2467,97.8068,1783,97.7907,3698,97.8163,3616,97.7436,4606,97.8634,9187,97.6426,10629,97.9645,8644,97.5423,14076,98.0648,9606,131118,False
2024-01-02 00:02:00,OFR2Y,98.3588,1044,98.4023,3407,98.2791,3650,98.482,6262,98.2302,11616,98.5309,5477,98.0657,11373,98.6955,13466,97.877,6436,98.8841,10728,147303,False
2024-01-02 00:02:00,OFR5Y,99.6803,4274,99.712,2413,99.6698,2060,99.7224,2654,99.5649,10243,99.8274,5883,99.4635,14643,99.9288,9451,99.3807,10706,100.0116,8551,293751,False
2024-01-02 00:02:00,OFR10Y,98.3767,4953,98.3957,4552,98.3108,3382,98.4617,6720,98.2548,6537,98.5177,9007,98.1584,11349,98.614,6036,97.9406,10941,98.8319,7919,248088,False
2024-01-02 00:02:00,OFR30Y,95.4593,2141,95.4803,3511,95.4539,2642,95.4857,6334,95.3849,6133,95.5547,3470,95.2195,8648,95.7201,6003,95.0264,6919,95.9132,7303,222738,False
2024-01-02 00:03:00,OTR2Y,98.9189,4348,98.9236,2134,98.8828,6426,98.9597,5211,98.8005,5691,99.042,3616,98.7007,7176,99.1419,12121,98.642,14169,99.2006,13281,220755,False
2024-01-02 00:03:00,OTR5Y,98.9621,1119,98.9647,3292,98.9236,3031,99.0032,3983,98.8769,9153,99.0499,7742,98.7833,12997,99.1435,12476,98.5644,19613,99.3624,17546,56201,False
2024-01-02 00:03:00,OTR10Y,97.2745,4196,97.2805,4480,97.2245,2936,97.3305,7445,97.1058,6961,97.4492,10860,97.009,8907,97.546,8184,96.9797,6644,97.5753,12167,66520,False
2024-01-02 00:03:00,OTR30Y,98.0651,2057,98.0747,3061,98.0422,3419,98.0977,5979,97.9621,9070,98.1777,8390,97.8118,8949,98.328,8803,97.566,19617,98.5738,13784,158432,False
2024-01-02 00:03:00,OFR2Y,98.0194,2232,98.03,2148,98.0011,3848,98.0484,4500,97.97,8602,98.0795,7902,97.8544,5035,98.1951,10641,97.7828,10380,98.2666,15828,181667,False
2024-01-02 00:03:00,OFR5Y,99.7314,3027,99.758,3690,99.7052,4541,99.7842,5867,99.6464,5226,99.843,4681,99.522,9144,99.9674,13790,99.3233,11690,100.1661,13176,111352,False
2024-01-02 00:03:00,OFR10Y,98.04,4641,98.07,2348,97.9662,3438,98.1438,3524,97.9254,4079,98.1845,9226,97.8671,9822,98.2429,6996,97.662,15573,98.448,18819,171392,False
2024-01-02 00:03:00,OFR30Y,95.6481,3099,95.6788,2132,95.5825,6496,95.7444,3010,95.5443,4711,95.7826,9965,95.3761,6078,95.9507,12571,95.3522,13556,95.9746,6747,119550,False
2024-01-02 00:04:00,OTR2Y,98.7987,3726,98.7966,3520,98.7413,7559,98.854,4181,98.6243,9855,98.971,7875,98.4506,6187,99.1446,10092,98.3014,5498,99.2938,10118,164451,False
2024-01-02 00:04:00,OTR5Y,98.938,4741,98.9472,2887,98.9167,2061,98.9684,4636,98.8401,11957,99.0451,3296,98.8248,9584,99.0604,8334,98.7499,16881,99.1352,12575,128104,False
2024-01-02 00:04:00,OTR10Y,97.0952,4957,97.0995,4886,97.0724,6772,97.1223,2006,96.9659,10697,97.2288,11683,96.9251,13731,97.2696,8577,96.7728,6991,97.4219,19112,205926,False
2024-01-02 00:04:00,OTR30Y,98.5601,1380,98.5668,1520,98.527,2023,98.5999,7514,98.4853,5672,98.6415,5986,98.3658,7130,98.761,13108,98.1798,10675,98.9471,13060,83134,False
2024-01-02 00:04:00,OFR2Y,98.2521,3527,98.2417,2734,98.2192,5040,98.2747,4013,98.102,10180,98.3918,4776,98.0197,7293,98.4741,4948,97.8153,8601,98.6785,8567,112145,False
2024-01-02 00:04:00,OFR5Y,99.7353,3984,99.7708,2203,99.6666,6668,99.8394,3684,99.6571,11973,99.849,6313,99.5209,8025,99.9852,4321,99.3238,15236,100.1823,16038,152192,False
2024-01-02 00:04:00,OFR10Y,98.0165,1890,98.0593,2493,98.009,2669,98.0669,4067,97.9785,7750,98.0974,6406,97.8268,13214,98.2491,14698,97.8027,12012,98.2732,7396,223309,False
2024-01-02 00:04:00,OFR30Y,94.893,4188,94.8819,2900,94.842,6823,94.9328,6485,94.8293,4460,94.9456,4475,94.6991,14272,95.0758,5461,94.5198,11976,95.2551,19391,585361,False
2024-01-02 00:05:00,OTR2Y,98.8033,3507,98.8353,2719,98.7423,5349,98.8962,3250,98.7047,8921,98.9338,5110,98.5833,12714,99.0552,8394,98.3616,13291,99.2769,5660,88963,False
2024-01-02 00:05:00,OTR5Y,98.648,4557,98.6825,1985,98.6089,6602,98.7215,5506,98.5515,9032,98.7789,7859,98.4479,4228,98.8826,5877,98.2004,9792,99.13,7592,110052,False
2024-01-02 00:05:00,OTR10Y,96.3016,2489,96.3288,1351,96.2458,6742,96.3846,3461,96.2011,7893,96.4293,10460,96.171,12962,96.4594,9510,95.9631,16774,96.6673,8869,159402,False
2024-01-02 00:05:00,OTR30Y,98.1186,4452,98.1403,2644,98.0764,6368,98.1825,7511,98.0406,8023,98.2183,6039,97.9222,8699,98.3367,12912,97.7975,8481,98.4614,12678,141973,False
2024-01-02 00:05:00,OFR2Y,97.6611,4560,97.6554,4547,97.6118,2576,97.7046,2996,97.6032,10454,97.7132,8961,97.5389,14605,97.7776,8627,97.4809,11878,97.8356,17863,131894,False
2024-01-02 00:05:00,OFR5Y,100.0785,1361,100.0509,1440,100.0366,5121,100.0928,6486,99.9902,11038,100.1393,7631,99.9563,6012,100.1731,11771,99.9401,18544,100.1893,16725,234942,False
2024-01-02 00:05:00,OFR10Y,97.8924,1685,97.9089,2150,97.8474,2431,97.9539,5019,97.7985,4925,98.0029,3008,97.7685,13064,98.0329,8893,97.6333,11130,98.1681,18412,80565,False
2024-01-02 00:05:00,OFR30Y,95.5076,1497,95.527,2696,95.4787,2299,95.5559,6606,95.4248,11448,95.6098,8688,95.4002,10260,95.6343,6405,95.2676,10022,95.7669,6920,161442,False
2024-01-02 00:06:00,OTR2Y,98.8676,3803,98.9059,4057,98.8192,6502,98.9543,2510,98.7287,3345,99.0448,9965,98.5866,14726,99.1869,12161,98.5705,10227,99.203,16644,161972,False
2024-01-02 00:06:00,OTR5Y,99.7212,4437,99.754,3489,99.6537,3689,99.8215,6844,99.5636,11923,99.9116,3617,99.469,6794,100.0062,9556,99.4,10318,100.0752,13155,306060,False
2024-01-02 00:06:00,OTR10Y,96.7891,3197,96.8029,4238,96.7367,6185,96.8553,3969,96.6497,4095,96.9422,8675,96.6079,7073,96.9841,7973,96.3827,13980,97.2092,12465,179663,False
2024-01-02 00:06:00,OTR30Y,98.8452,2666,98.8538,2167,98.7997,6974,98.8992,2238,98.79,6613,98.909,5963,98.7175,13320,98.9815,11962,98.5635,15448,99.1355,6126,222802,False
2024-01-02 00:06:00,OFR2Y,98.4688,3081,98.4704,3975,98.4207,2657,98.5185,7255,98.3009,4376,98.6382,4310,98.2335,10687,98.7056,14522,98.0237,18160,98.9154,9603,93586,False
2024-01-02 00:06:00,OFR5Y,100.5067,4950,100.4795,2234,100.4716,7927,100.5146,5644,100.4489,8505,100.5373,8984,100.2927,11205,100.6935,4496,100.1193,9639,100.8669,19581,239051,False
2024-01-02 00:06:00,OFR10Y,97.8592,3870,97.869,4095,97.7879,4926,97.9403,4515,97.7592,4133,97.969,9373,97.7126,8599,98.0156,5715,97.535,14693,98.1931,15728,76437,False
2024-01-02 00:06:00,OFR30Y,95.6585,4340,95.6901,4961,95.6432,6931,95.7054,3391,95.5487,10589,95.7999,3736,95.5205,4095,95.8281,10182,95.4046,14178,95.944,16324,143576,False
2024-01-02 00:07:00,OTR2Y,98.3223,4473,98.3477,3855,98.282,7368,98.3881,5838,98.1993,7135,98.4708,4609,98.1099,13368,98.5602,7370,98.0884,10819,98.5816,13503,156871,False
2024-01-02 00:07:00,OTR5Y,99.0657,2137,99.0987,3536,99.0299,2997,99.1345,7002,98.9446,4636,99.2198,10256,98.9084,13642,99.256,6368,98.8429,7894,99.3215,6080,150010,False
2024-01-02 00:07:00,OTR10Y,97.0389,2402,97.0465,1094,96.9922,6246,97.0932,6806,96.9494,7120,97.136,8761,96.8975,7193,97.1879,14756,96.6698,17788,97.4156,12936,72040,False
2024-01-02 00:07:00,OTR30Y,98.4503,1693,98.483,3576,98.4411,4767,98.4921,7901,98.3373,3818,98.5959,5050,98.2641,11717,98.6692,8768,98.2016,10018,98.7316,12290,179579,False
2024-01-02 00:07:00,OFR2Y,98.1577,4451,98.1574,1612,98.0828,7932,98.2324,2537,98.0202,3911,98.295,5686,97.9606,11398,98.3545,13230,97.7686,13430,98.5466,12027,152617,False
2024-01-02 00:07:00,OFR5Y,100.274,2521,100.3079,1176,100.2214,2261,100.3605,4099,100.193,5595,100.3889,11617,100.1806,11347,100.4013,8410,99.989,10975,100.5929,8438,241111,False
2024-01-02 00:07:00,OFR10Y,98.052,3462,98.0449,4015,98.014,7704,98.0829,7302,97.9954,11534,98.1015,11691,97.9195,5538,98.1775,6110,97.8028,17421,98.2941,10207,67605,False
2024-01-02 00:07:00,OFR30Y,96.2388,3169,96.2317,3840,96.1751,7079,96.2954,7701,96.086,6786,96.3845,8180,96.014,4248,96.4565,5133,95.9539,19667,96.5166,5414,152797,False
2024-01-02 00:08:00,OTR2Y,98.7308,2752,98.7193,3932,98.6763,2775,98.7738,3372,98.5933,9053,98.8568,5305,98.4627,7504,98.9874,5016,98.302,17833,99.1482,19615,78985,False
2024-01-02 00:08:00,OTR5Y,98.7969,4367,98.8048,4548,98.7216,7422,98.88,5030,98.6543,3404,98.9473,7407,98.4915,4862,99.1101,10673,98.4228,11815,99.1788,9415,142387,False
2024-01-02 00:08:00,OTR10Y,97.387,3413,97.4025,3746,97.3491,4727,97.4404,2971,97.2955,5812,97.494,5531,97.2608,10921,97.5287,11271,97.2397,18423,97.5498,17635,43482,False
2024-01-02 00:08:00,OTR30Y,97.695,2025,97.7073,2219,97.6578,3263,97.7446,6263,97.6425,8916,97.7598,5444,97.507,14111,97.8954,8447,97.4777,18417,97.9247,8466,202142,False
2024-01-02 00:08:00,OFR2Y,98.779,4747,98.7943,4954,98.706,3738,98.8673,6234,98.6441,9261,98.9293,9306,98.5164,7546,99.057,12790,98.4736,16559,99.0998,18713,101995,False
2024-01-02 00:08:00,OFR5Y,99.5493,4334,99.5188,3601,99.5043,6404,99.5638,7109,99.4542,9339,99.6139,6758,99.3475,12114,99.7206,9337,99.1082,17100,99.9599,9430,152497,False
2024-01-02 00:08:00,OFR10Y,98.2371,3143,98.2273,1978,98.1934,7599,98.2711,3791,98.163,7687,98.3015,6242,98.1121,4838,98.3524,6398,97.8631,19853,98.6014,5984,92705,False
2024-01-02 00:08:00,OFR30Y,95.5676,4124,95.5953,3610,95.5357,7915,95.6272,2294,95.5238,8332,95.6391,10627,95.4128,7037,95.7501,9941,95.3577,14131,95.8052,19911,152060,False
2024-01-02 00:09:00,OTR2Y,98.8114,1276,98.815,1600,98.76,3689,98.8664,2603,98.6494,7106,98.977,11445,98.5167,5103,99.1097,13285,98.3204,11720,99.306,9214,157299,False
2024-01-02 00:09:00,OTR5Y,98.2966,4259,98.3118,3299,98.2177,7225,98.3907,2004,98.1286,4404,98.4798,5554,98.031,10231,98.5774,7474,97.9384,17141,98.67,13681,154786,False
2024-01-02 00:09:00,OTR10Y,96.3642,1651,96.3828,2153,96.3542,4732,96.3928,5648,96.3094,4363,96.4376,6969,96.2576,10049,96.4895,4206,96.1168,18373,96.6303,12978,282498,False
2024-01-02 00:09:00,OTR30Y,98.658,3447,98.6886,4197,98.5923,6203,98.7543,7104,98.5472,3938,98.7993,6066,98.4366,5436,98.91,7328,98.2263,13775,99.1202,7754,181557,False
2024-01-02 00:09:00,OFR2Y,97.8558,2667,97.852,2880,97.7811,7985,97.9267,7001,97.7432,4570,97.9646,11709,97.7143,10769,97.9935,13966,97.6464,17005,98.0614,13812,308531,False
2024-01-02 00:09:00,OFR5Y,99.7001,1836,99.7369,4970,99.6782,3494,99.7588,3492,99.6492,9488,99.7878,6017,99.6176,4289,99.8194,8981,99.5307,15735,99.9063,11093,184995,False
2024-01-02 00:09:00,OFR10Y,98.3352,4658,98.3394,4292,98.2696,3533,98.405,3590,98.2283,7888,98.4464,6804,98.1011,10058,98.5736,10405,97.938,19973,98.7366,17560,60318,False
2024-01-02 00:09:00,OFR30Y,95.8257,4995,95.8478,4033,95.7481,6998,95.9254,7884,95.725,11246,95.9485,6504,95.6365,8949,96.037,7463,95.4442,11103,96.2293,5498,128875,False
2024-01-02 00:10:00,OTR2Y,98.6219,2981,98.6463,4259,98.5739,2050,98.6942,2230,98.5152,3630,98.753,7732,98.3469,5523,98.9212,6512,98.278,8947,98.9901,11440,148338,False
2024-01-02 00:10:00,OTR5Y,98.8632,2283,98.9132,2194,98.7962,5414,98.9802,5610,98.7393,5972,99.0371,4440,98.6448,13934,99.1315,12643,98.6185,14318,99.1578,7924,281247,False
2024-01-02 00:10:00,OTR10Y,96.7035,2774,96.7383,1592,96.6658,2944,96.776,4572,96.5518,4762,96.89,3086,96.5013,10095,96.9405,12875,96.4467,5332,96.9951,19029,118933,False
2024-01-02 00:10:00,OTR30Y,98.2553,1908,98.2923,3338,98.2407,3183,98.3069,6854,98.1844,10555,98.3632,8674,98.0667,11046,98.4809,8588,97.9421,13731,98.6054,6482,119180,False
2024-01-02 00:10:00,OFR2Y,97.9878,4690,97.9941,1391,97.9609,6657,98.0209,4472,97.8588,9529,98.1231,7832,97.7804,11098,98.2015,7637,97.7109,5121,98.271,16611,102592,False
2024-01-02 00:10:00,OFR5Y,100.0178,3762,100.0338,3436,100.0103,2588,100.0413,2530,99.9719,10688,100.0798,6737,99.8375,12984,100.2142,14585,99.6481,6422,100.4036,19057,90806,False
2024-01-02 00:10:00,OFR10Y,98.1814,4803,98.2088,2920,98.1753,5168,98.215,2600,98.0814,4168,98.3089,11489,97.9534,13675,98.4368,8550,97.7205,10406,98.6697,8058,96337,False
2024-01-02 00:10:00,OFR30Y,95.17,1190,95.1931,1310,95.1187,3987,95.2444,2413,95.0619,11125,95.3013,8816,94.9018,10778,95.4614,5801,94.6916,12708,95.6716,6693,141064,False
2024-01-02 00:11:00,OTR2Y,99.0626,3735,99.0821,4856,98.9956,4257,99.1491,6524,98.9167,4163,99.228,8275,98.7626,13693,99.3821,7874,98.5827,11731,99.562,9228,224268,False
2024-01-02 00:11:00,OTR5Y,98.7265,1953,98.7105,2309,98.679,3042,98.758,3859,98.6359,6481,98.8011,11431,98.6177,13633,98.8193,12717,98.3879,13499,99.049,18115,53993,False
2024-01-02 00:11:00,OTR10Y,96.6832,4437,96.7007,1788,96.6083,6278,96.7756,4928,96.541,8309,96.8429,5738,96.4191,5432,96.9649,5196,96.3251,15391,97.0588,5690,89247,False
2024-01-02 00:11:00,OTR30Y,98.4045,4108,98.4041,4712,98.3825,4675,98.4261,7551,98.3212,8121,98.4874,9087,98.1485,4281,98.6601,4321,97.9709,19943,98.8378,11465,27239,False
2024-01-02 00:11:00,OFR2Y,98.4486,4214,98.4566,4982,98.4063,2286,98.4989,5462,98.2901,5395,98.6151,9948,98.1341,8479,98.7711,10541,98.0583,10091,98.8469,14958,139901,False
2024-01-02 00:11:00,OFR5Y,100.007,2202,100.0253,1314,99.997,5882,100.0353,3325,99.9837,9452,100.0485,11900,99.8834,8324,100.1489,8804,99.673,9759,100.3593,18417,168267,False
2024-01-02 00:11:00,OFR10Y,98.1494,4996,98.1503,3716,98.127,5341,98.1728,6435,98.0767,8507,98.223,5908,97.9063,6279,98.3935,12303,97.8864,9268,98.4133,13803,86879,False
2024-01-02 00:11:00,OFR30Y,95.1786,1063,95.1645,3653,95.1147,5634,95.2284,2530,95.068,8829,95.2751,4947,94.9101,9320,95.433,8028,94.734,12833,95.6091,8502,195440,False
2024-01-02 00:12:00,OTR2Y,98.8417,3703,98.8248,3070,98.8147,3502,98.8518,2869,98.7385,11968,98.928,9149,98.6137,12045,99.0528,4027,98.5179,9283,99.1485,10489,71550,False
2024-01-02 00:12:00,OTR5Y,99.311,2926,99.3143,3139,99.2955,2983,99.3298,4871,99.2593,9963,99.3661,3425,99.1338,13833,99.4915,8063,98.9001,13250,99.7252,5280,64799,False
2024-01-02 00:12:00,OTR10Y,96.5668,3914,96.5423,1717,96.5306,6034,96.5785,2949,96.44,6655,96.6691,10983,96.3746,8174,96.7345,10586,96.3002,6739,96.8089,12000,118159,False
2024-01-02 00:12:00,OTR30Y,98.4592,1472,98.4953,4142,98.4355,6307,98.519,4257,98.359,9217,98.5955,3120,98.1891,11812,98.7654,4196,97.9616,13574,98.9929,14779,88274,False
2024-01-02 00:12:00,OFR2Y,97.7557,2533,97.7438,1327,97.6952,5012,97.8042,6438,97.6845,3095,97.8149,10717,97.5251,10061,97.9744,9068,97.4149,14752,98.0845,15243,291907,False
2024-01-02 00:12:00,OFR5Y,100.1481,4074,100.174,2439,100.1294,2302,100.1928,7409,100.0616,10632,100.2606,5731,100.041,8692,100.2811,7875,99.8139,18483,100.5082,18950,62464,False
2024-01-02 00:12:00,OFR10Y,98.0704,1499,98.11,3329,98.0401,2017,98.1403,6075,97.9677,8161,98.2127,4879,97.9435,6789,98.2369,11630,97.7607,10391,98.4197,13374,213070,False
2024-01-02 00:12:00,OFR30Y,95.703,2137,95.6858,3635,95.6233,4355,95.7655,3645,95.5255,10125,95.8634,8079,95.393,8817,95.9959,8326,95.3032,18783,96.0857,19041,146485,False
2024-01-02 00:13:00,OTR2Y,98.1825,1336,98.2099,2934,98.1595,2435,98.2329,4675,98.0531,11765,98.3393,7120,98.0053,5066,98.3871,10307,97.8596,6416,98.5328,8410,72421,False
2024-01-02 00:13:00,OTR5Y,99.3691,2931,99.3876,3851,99.3112,4271,99.4456,6692,99.2637,11602,99.4931,5539,99.1779,10047,99.5788,7339,99.1565,14200,99.6002,14152,34865,False
2024-01-02 00:13:00,OTR10Y,96.8519,3283,96.8736,3687,96.8254,6455,96.9001,4397,96.8147,9623,96.9108,11253,96.7059,5457,97.0196,12794,96.6686,6508,97.0569,14576,95565,False
2024-01-02 00:13:00,OTR30Y,97.5544,3829,97.5841,1820,97.4834,7866,97.6551,6173,97.3885,5262,97.75,3188,97.2399,13651,97.8987,10565,97.013,5007,98.1256,14015,187745,False
2024-01-02 00:13:00,OFR2Y,98.1432,4766,98.1664,1145,98.0979,6550,98.2117,3127,98.0414,5911,98.2682,9807,97.9523,13307,98.3574,7644,97.8475,17866,98.4621,5610,225179,False
2024-01-02 00:13:00,OFR5Y,99.6376,1024,99.6397,2427,99.6184,3929,99.6588,3529,99.5822,6763,99.6951,11856,99.5677,9157,99.7096,11239,99.4035,19604,99.8737,15172,17193,False
2024-01-02 00:13:00,OFR10Y,97.6718,3775,97.6841,1008,97.6253,7677,97.7307,6264,97.608,3891,97.7479,7535,97.4897,14568,97.8662,8142,97.4242,19506,97.9318,12855,212251,False
2024-01-02 00:13:00,OFR30Y,95.7344,3522,95.775,2526,95.6896,7054,95.8198,6178,95.6708,5666,95.8386,6786,95.5934,7294,95.9161,4637,95.3639,16893,96.1455,12676,102325,False
2024-01-02 00:14:00,OTR2Y,97.9858,4774,97.9943,3349,97.9156,2967,98.0646,7059,97.8359,4273,98.1443,7544,97.6619,14443,98.3182,14922,97.5667,12989,98.4135,9747,185822,False
2024-01-02 00:14:00,OTR5Y,98.6796,1219,98.6944,3449,98.6188,3754,98.7552,3060,98.6038,4216,98.7702,8960,98.4599,6450,98.9141,9400,98.3144,11773,99.0596,11792,11755,False
2024-01-02 00:14:00,OTR10Y,96.8429,2782,96.8448,1245,96.8094,4952,96.8784,7085,96.7283,3598,96.9594,8631,96.6579,5190,97.0299,12755,96.4478,15110,97.24,12617,259285,False
2024-01-02 00:14:00,OTR30Y,98.2548,3945,98.2674,3693,98.1877,4377,98.3345,3675,98.1609,11909,98.3613,11709,98.125,13451,98.3973,6870,98.0257,9939,98.4965,12132,140599,False
2024-01-02 00:14:00,OFR2Y,98.2788,4288,98.2732,4997,98.2225,2272,98.3295,3702,98.1739,3713,98.3781,8723,98.036,4031,98.516,14093,97.8506,18915,98.7014,19150,54238,False
2024-01-02 00:14:00,OFR5Y,99.2535,3330,99.27,1422,99.2103,3558,99.3131,6664,99.125,7682,99.3985,8913,99.0862,9486,99.4373,6644,98.928,18836,99.5955,15901,162597,False
2024-01-02 00:14:00,OFR10Y,98.1821,4687,98.1658,2157,98.1039,2355,98.2439,3437,98.059,4602,98.2888,4315,97.8913,11120,98.4565,10226,97.7136,7154,98.6343,13623,131104,False
2024-01-02 00:14:00,OFR30Y,95.8108,1010,95.8373,4098,95.7702,4114,95.8779,7033,95.706,4026,95.9421,10737,95.5387,8249,96.1094,9883,95.3806,18593,96.2675,7889,74276,False
2024-01-02 00:15:00,OTR2Y,98.3681,3732,98.3962,4728,98.3054,4705,98.459,7557,98.1912,4348,98.5732,7845,98.146,9311,98.6184,5298,98.0207,15328,98.7437,15423,46703,False
2024-01-02 00:15:00,OTR5Y,98.9118,4325,98.9167,2190,98.8485,6694,98.98,3262,98.7517,9416,99.0768,9756,98.656,6034,99.1725,6782,98.5772,11897,99.2513,19324,110342,False
2024-01-02 00:15:00,OTR10Y,96.6761,4459,96.7028,4163,96.6244,2307,96.7545,7438,96.5712,10253,96.8077,4605,96.5285,11003,96.8505,4440,96.2906,18611,97.0883,17419,179274,False
2024-01-02 00:15:00,OTR30Y,98.3827,1372,98.3618,4674,98.3127,3091,98.4318,3842,98.2012,6869,98.5433,5232,98.1426,12783,98.6019,14630,97.9211,13788,98.8234,12105,323784,False
2024-01-02 00:15:00,OFR2Y,98.4857,3150,98.4621,4825,98.477,6539,98.4708,4492,98.3656,11326,98.5822,4985,98.2463,6488,98.7016,13884,98.2228,15823,98.7251,16581,38120,False
2024-01-02 00:15:00,OFR5Y,99.8589,3762,99.8474,3710,99.8431,5376,99.8633,5120,99.7362,4412,99.9701,9098,99.7105,13242,99.9958,13749,99.6262,5471,100.0802,8724,278359,False
2024-01-02 00:15:00,OFR10Y,98.3856,4554,98.3966,2540,98.3444,3285,98.4378,3095,98.2856,8135,98.4966,7708,98.1627,10165,98.6196,8143,97.9491,14772,98.8332,18262,46043,False
2024-01-02 00:15:00,OFR30Y,95.039,2826,95.0402,4825,94.9769,5492,95.1024,7174,94.9336,9524,95.1457,3013,94.8515,4661,95.2278,10246,94.6988,17505,95.3805,10691,64427,False
2024-01-02 00:16:00,OTR2Y,99.2594,2004,99.292,1735,99.2348,3713,99.3167,4369,99.1862,10377,99.3652,4862,99.0548,5393,99.4966,8534,98.9619,16046,99.5895,5737,82681,False
2024-01-02 00:16:00,OTR5Y,99.3281,4298,99.3359,4167,99.3094,4006,99.3545,2825,99.2409,5021,99.4231,4174,99.1463,5797,99.5177,8410,98.9059,10946,99.7581,19444,100870,False
